,0,1,2,3,4,5,6,7,8,9
1.78675,18271403.177451,14930923.4543209,20971745.5204733,15461279.4542627,16379342.8541556,12944913.6580937,16831064.1133123,15892245.9341339,14424699.5132351,17326475.129785
1.78725,18444918.7648795,14463125.2026904,17810363.025649,13532976.7925092,16193012.0452606,13693012.2136991,15563255.297343,15810486.0685982,12756044.0367793,16665382.7795561
1.78775,18444918.7648795,14324038.8698491,16485005.7284818,14276426.450194,15625169.5100294,13693012.2136991,12452486.5881944,15126695.0009424,12781074.3835018,17069447.6740086
1.78825,18444918.7648795,14838141.4084222,16485005.7284818,12981564.3345123,16737783.4493748,13693012.2136991,11519218.5230708,13273956.1892923,12564340.0223082,17069447.6740086
1.78875,18444918.7648795,14657790.3358114,16485005.7284818,12526332.0325686,16737783.4493748,13693012.2136991,11519218.5230708,12983488.2525152,13153001.1132,18546369.1360881
1.78925,19027348.7496831,13373938.2130263,16485005.7284818,15623724.8366212,18399957.3295286,14781081.9641396,11519218.5230708,12354435.9792717,13153001.1132,20883141.9096618
1.78975,19164190.7503449,12955893.7644193,16485005.7284818,14380604.1590672,18194648.2497575,14445315.5622025,11519218.5230708,11855283.5646511,13153001.1132,21321819.2424553
1.79025,18432994.6025151,13316485.9165907,16485005.7284818,12404766.7677292,18034602.7651541,12217380.2700849,11519218.5230708,11125135.4472544,13153001.1132,20036284.7533577
1.79075,16772220.751744,13316485.9165907,16485005.7284818,12201566.1228997,17254958.2859837,12613162.2100513,13449191.0101609,11473178.0040764,13153001.1132,18806978.4945249
1.79125,15067614.9262965,13789182.4928839,18294625.7400033,12201566.1228997,15742802.9316455,14431787.5257749,13449191.0101609,11473178.0040764,13153001.1132,18757096.6536726
1.79175,14691227.7417058,14403162.805266,18294625.7400033,12201566.1228997,14400008.1728726,12113299.0741306,13449191.0101609,12911514.3685793,13153001.1132,19971596.961791
1.79225,17631539.27017,13819151.8623054,18294625.7400033,12201566.1228997,15293545.3637244,11726525.4038509,14519667.6481818,12942287.6384366,13153001.1132,19661198.6060967
1.79275,16514666.1442036,14047808.3817709,18294625.7400033,13492357.8973708,14324436.2336764,11245618.0892868,15803010.3175614,11709633.9309169,13153001.1132,19131955.72306
1.79325,15787565.0389824,13803769.4778921,20370737.6494589,16148997.7835009,14028090.7311498,15337280.9805613,16987545.7434009,13196397.1098253,14649556.0686275,20656163.8478588
1.79375,16111923.2126977,15104956.0029404,21436965.9261658,15686752.6848655,12813317.0232239,15619358.8705955,17014208.9235957,14854135.6294636,16249790.3094123,21661390.6761365
1.79425,15840523.9693353,14214193.3125547,19575186.9660306,15825371.0463214,14138278.7319905,14652762.3677857,16380488.557896,14731657.3531099,14789889.4261974,20988038.8599755
1.79475,16303323.2548947,15041044.0715651,18200619.0587338,15965560.6211515,14138278.7319905,12535115.4772138,15596095.9580763,13146405.1810815,13583147.2358447,19213333.473194
1.79525,19585533.0038243,15118061.4147367,18475961.9536665,15184666.9124874,16106898.4396382,12535115.4772138,15787643.3051189,12800590.4585661,14579873.6030546,20634144.9899667
1.79575,19643725.5962882,13922569.6845288,18905191.4463003,15690943.9576762,17508298.5948978,12535115.4772138,17413894.8116139,13957908.9357085,14327254.873963,21655680.3120481
1.79625,19704908.6831228,16079282.1095522,19717682.7066865,14523242.2993102,16248744.5342461,13119577.9554463,18508657.8482251,16712008.7134603,14248423.9930378,21888868.1964866
1.79675,20326835.1035583,16079282.1095522,19021657.3154029,14397259.7584629,16085602.9074119,13119577.9554463,18543722.6467149,15637364.6170868,14433465.1361363,22283706.8131595
1.79725,19379298.039625,16079282.1095522,19108055.5787387,17835197.40107,18124555.3752348,13119577.9554463,17261880.8478144,14332674.8447043,14433465.1361363,20551191.085513
1.79775,18712276.4931494,16079282.1095522,19772077.023704,17835197.40107,18745085.9422232,14295903.696059,17107840.8736614,13607409.8380573,15620334.0246653,19258299.0983578
1.79825,18616829.730524,16079282.1095522,20154265.0448069,19218999.785999,19190316.5382227,14837216.801717,15735672.9508,12875218.1700469,14876632.9519527,18037147.980402
1.79875,17892991.1296247,16079282.1095522,19343137.2449977,18744765.9784434,18514662.0618909,15507356.7274651,15045442.9685137,11946723.6182317,14254040.01755,16503580.0386298
1.79925,18191311.9488898,16079282.1095522,19055574.0679476,19967580.3230001,17465087.9551763,16183703.9133129,15825669.1504234,11946723.6182317,14652772.8519142,15483927.3228029
1.79975,18462026.7969236,17282559.8273778,19947414.1855319,20631089.3267266,18280569.1809635,16090174.3935045,17124351.2331593,13059846.7215084,16933882.1822733,18119212.6863281
1.80025,20085246.2487275,17738495.5314347,19395067.6247461,21055678.9422405,17328910.2088632,15474868.0194788,16490178.0831132,13546424.9000519,17715321.2541073,18999669.0690764
1.80075,20086549.9104431,15621566.1292663,18593157.0903018,19783239.7085328,16551861.3633823,14359794.2675873,15741288.8169851,12889228.6464386,15438194.5140741,17712197.0285367
1.80125,17597651.0006557,17447281.8927912,18639654.5536992,17454461.535801,14922428.0064991,13785313.8939863,15301744.1693064,12889228.6464386,13778303.5521882,18258091.1445253
1.80175,17597651.0006557,15718114.8761165,18076995.9880126,17542013.5767341,12646379.7697631,13337194.9878023,13581955.6825933,12889228.6464386,14921485.2779627,17322384.4187095
1.80225,17597651.0006557,11531737.6113203,16534676.3381689,17435449.5435505,13428390.1554773,12174463.3154509,14040136.2540426,13706319.6325271,14420060.7291282,15669469.6375137
1.80275,18603955.7810842,11195500.9783458,16764083.7682227,17277908.0322571,13395439.4529494,13158854.7203281,14940574.5687969,14871080.472897,12091327.8921708,14528015.4597834
1.80325,18294480.0159242,11403825.4260236,17575620.0604841,16247765.2541861,12405168.0617613,12793409.3532838,15953358.7910716,13659724.9540665,10242457.6601297,14436986.3982833
1.80375,18180890.3719968,13912938.529401,17056036.4593053,17314805.7140001,13413756.7853121,12793409.3532838,16171901.9302732,15183423.2967552,10840254.3468108,14436986.3982833
1.80425,19125450.5501697,13711741.3118184,17056036.4593053,16355792.560987,13413756.7853121,12793409.3532838,16144262.8164031,14623642.5119604,12517107.227664,15562645.4150622
1.80475,18972418.2712227,12339609.7287096,15130389.4615395,16252718.5608751,13413756.7853121,12958496.0230006,15763739.4135739,15394282.1637531,13521355.3285937,17201966.8046633
1.80525,19029125.7095874,13121136.7085715,15130389.4615395,15106205.4260823,14087130.6780262,14541287.1140085,14940090.3013141,15274046.6631631,14518878.2588267,17599423.9956848
1.80575,20030998.2032459,14905495.2108974,15773102.277137,14475071.5952719,14295154.3298886,15847689.6716736,15306006.6337097,14439593.9157093,14132302.8843617,18002837.5699925
1.80625,20172293.8644784,15581152.0948651,16504481.8742881,13986413.2323258,15502208.2111317,17254624.9287017,16072091.6028894,14687943.7388241,14014862.8756391,19625515.4884065
1.80675,19420889.831282,14985987.5435561,16852818.2827117,13424664.834519,14355118.4865222,16716827.9970735,16167824.3791501,14413265.2357615,13847632.0672697,20208878.2370127
1.80725,18248536.3152626,15009721.1104799,16391453.6290165,14636058.5084496,16149408.6073685,16016053.4061352,17218255.5829126,14303911.3179837,13144119.1641021,18341589.5816352
1.80775,17838682.1130481,14652713.0090371,15712281.5178814,16301425.8072012,17722020.1762814,14416790.0638228,17492465.1589445,14513202.4089969,14107353.9728488,17278941.952727
1.80825,17057242.7409595,15254500.1084352,15712281.5178814,15367905.6001008,17109002.4916778,14074972.2671635,17002068.0545599,15527534.8159584,13322019.0733385,17303121.1388854
1.80875,16441234.6966241,14319885.5830256,15945282.5977616,14905818.5011592,15019404.8096291,14046053.8301255,15348213.6561975,13448898.9129051,12785774.1831745,17902543.8254546
1.80925,15325637.1613405,12843316.6143534,16006605.8933335,14905818.5011592,12347568.8418377,13490164.0747181,15259365.0604259,13636106.2291786,11928500.0125565,16191005.3171534
1.80975,14160173.8631993,12843316.6143534,16144738.629434,14830812.9167819,12347568.8418377,12061865.2952698,14559383.4004823,13636106.2291786,11122282.7075247,15663365.2369584
1.81025,13980659.1595817,12843316.6143534,16288679.9566541,15166928.9624894,14055689.8256943,10951805.1406886,13460760.4093507,13636106.2291786,11170746.0585254,16601759.9529478
1.81075,13425343.3732806,12843316.6143534,15035618.4667919,14420567.6731311,14764527.9316626,10465218.4967749,12321899.3790948,16470443.1078587,11126093.4430795,16973693.8379208
1.81125,13425343.3732806,12843316.6143534,13829369.7259532,13777942.3398573,14584531.5305501,10642798.9361386,13455096.3922693,14295282.5464956,11043651.395032,16765082.8069144
1.81175,13425343.3732806,12843316.6143534,15367401.1390954,15298506.4946107,11132775.6809326,10642798.9361386,13337456.0753569,12102114.7357401,10766337.1677135,16330372.0832085
1.81225,14291347.7312488,12843316.6143534,15367401.1390954,15412714.1576359,10610460.7144641,10642798.9361386,11331118.0432139,12102114.7357401,10766337.1677135,16330372.0832085
1.81275,14291347.7312488,12843316.6143534,16847389.7216998,15469099.9631774,13212247.9871398,10642798.9361386,14017473.6455374,12102114.7357401,10766337.1677135,17645333.6573588
1.81325,14291347.7312488,12843316.6143534,17854435.0860935,15525540.7311702,13826316.0027367,10642798.9361386,13603197.9854862,12102114.7357401,10766337.1677135,17645333.6573588
1.81375,14291347.7312488,12843316.6143534,16597907.7990286,15580507.3076515,13478251.4064775,11565799.8125294,13510720.2404866,13000429.3324028,11711032.9069724,17645333.6573588
1.81425,16525482.5131885,14278222.8964373,16209595.5465542,15310168.1157548,14759610.8393546,12870648.4486877,12847487.5988414,13707040.1999405,11711032.9069724,17645333.6573588
1.81475,17789047.4660082,15725318.7938376,15283501.7678407,16302661.3819636,14120187.9078331,13873842.9715402,13377083.9915602,15243259.1030732,12716799.0749969,17645333.6573588
1.81525,17783436.8878639,14868391.4916557,15477949.4147171,17316718.1478503,14250783.3237164,14212122.1372274,14984140.5940562,15484360.2929337,13433389.6268306,17645333.6573588
1.81575,17275691.9362147,13911056.9029276,13768489.2767264,16389952.9708547,13243862.6696743,13757517.3022932,14967546.1923553,15240919.4008888,13581568.7175493,17645333.6573588
1.81625,16950742.4498758,12770938.4213915,14925701.245111,14253076.7417899,12501891.3898131,12460739.0257658,14489719.9911857,13899894.7963289,11893664.8898657,18081363.8939318
1.81675,15394616.7617795,12084357.5611314,14705195.4713836,13841818.826684,13389210.6539405,12634423.283628,14799839.2533139,12247519.0518213,10932177.6089602,18014710.0760726
1.81725,14757805.1971738,12106767.9180158,14368797.3207305,14182519.0130471,13564546.5517084,12999973.9376356,14177521.860186,12373620.8214543,9550926.43452884,17259505.4081045
1.81775,14757805.1971738,11460949.9082377,13512590.7151432,12135734.968839,13601759.9134656,11550922.6864599,12302670.6836,13230502.7383367,10058918.0704118,16857790.4461424
1.81825,15457651.8375434,10466774.2136189,12691256.9571714,11206416.5961753,12249476.5801539,11069567.2905573,11483145.2229058,11726881.2730626,10058918.0704118,16602620.014134
1.81875,14906400.5863741,9338177.98526397,14094910.4478222,13265358.5851458,11777887.7670048,11960460.2373908,10251369.2926203,11759448.4092192,10058918.0704118,14909177.8019999
1.81925,14882422.8892618,9709672.68336648,14094910.4478222,12819733.6658696,13562451.1959845,12495553.6665978,10251369.2926203,11759448.4092192,10058918.0704118,14298731.2052012
1.81975,14389581.612779,10294639.5959576,14094910.4478222,11897037.4757315,13562451.1959845,10445261.2014851,10251369.2926203,12804813.919606,10058918.0704118,14405169.4514832
1.82025,13599130.9038398,10317494.3081985,14094910.4478222,11246010.4551644,13562451.1959845,10317463.6785452,12355427.8398238,13053763.1398032,10058918.0704118,14784635.6755489
1.82075,14732460.5621655,10509446.4292754,16431591.2416703,11246010.4551644,13562451.1959845,12099860.85326,12355427.8398238,14352885.9640464,10058918.0704118,16014306.3583665
1.82125,15441777.4085033,10796835.6203578,16134911.5187642,11246010.4551644,13985305.9780757,11248256.0508436,13062772.4225112,14113859.3325473,10058918.0704118,15468873.3770392
1.82175,13097471.2167197,8531180.27104481,14593252.9942668,11246010.4551644,11857775.9185276,10487272.8673668,12778434.4952135,13080139.2911423,10058918.0704118,15736786.1674723
1.82225,13525866.4957662,7910311.16313815,14593252.9942668,11246010.4551644,15056196.5098718,10302728.4580496,11032843.0321399,12989792.1767216,10058918.0704118,13885514.6886448
1.82275,13525866.4957662,8970776.98398745,14451574.4565565,11246010.4551644,14720084.6850096,10976399.1002732,11032843.0321399,12919848.2250267,10058918.0704118,13885514.6886448
1.82325,14970130.718912,8444639.8820367,14300044.8664322,11246010.4551644,14249175.3573191,10999199.0889612,11032843.0321399,12894652.09527,11075607.142621,13885514.6886448
1.82375,16199924.746838,11457968.6460919,14393470.5045307,11775975.3971783,14283005.0925397,10503635.1681071,11032843.0321399,12923108.7917821,12390859.7440067,13885514.6886448
1.82425,16663899.0595745,12901654.05952,15292962.1071566,11775975.3971783,13664248.7835604,12646601.3275872,11617286.3906764,12851884.1400401,13152489.3824733,15048379.8289126
1.82475,17507975.850536,12570711.0146052,18349106.4555114,11775975.3971783,13022083.8489358,13836631.2096476,13981796.1034018,13015866.7224797,13148988.1148004,17139991.2974331
1.82525,18370010.025946,13058764.8363743,18762605.4538937,12189878.2233139,13438769.4725432,14560693.4163185,15678972.9797769,14511584.2230774,13974510.3431307,17246234.2327478
1.82575,17158222.0704898,12903814.5038815,17477185.1181631,12430955.787085,12339996.2322087,12793342.1154846,14531417.2058397,13346659.6372532,13366980.4565585,14504432.7323536
1.82625,16554737.3544867,12491485.2697817,15207455.4483414,11080054.7869974,12652506.6260533,11648391.8894202,13155349.0170152,12829540.3806828,11619083.2070747,14135801.581752
1.82675,15552155.4770873,12491485.2697817,15359390.4924299,9339546.79076601,12281361.0864448,11619775.4520044,12880535.5318611,12829540.3806828,10223606.00156,15788184.1722012
1.82725,14762814.6152212,12491485.2697817,14347580.2272046,9733427.56807758,12491807.4965795,11646881.5523798,14367708.7602688,13436378.228062,10223606.00156,15788184.1722012
1.82775,14762814.6152212,12491485.2697817,13950473.5080267,11709343.5199973,12256381.1279089,11718257.4292102,14367708.7602688,13436378.228062,10223606.00156,15788184.1722012
1.82825,14762814.6152212,13482065.7879465,13950473.5080267,12706783.4029447,12114268.3808816,12358911.8986663,14673764.761621,13436378.228062,12153230.062841,15788184.1722012
1.82875,15810484.0178053,14337968.9871605,13950473.5080267,12782460.5726295,14857033.264544,13210887.7112711,15532471.7256151,13941069.3926955,13604702.1123779,16205185.2339406
1.82925,16618809.1824437,14576392.6504668,14372872.1568307,15158873.2637562,18072233.8800362,14372274.8660368,15094875.2585137,13785569.3531491,12697147.2587097,16690344.7681522
1.82975,16975604.1230938,12812827.587087,14284507.6453901,14958472.0838145,16501706.6507591,15216769.8616388,15963778.2510471,13701844.7480208,10411889.3037965,17527984.7808178
1.83025,15152764.3164355,11666188.5621747,14317376.3605139,12228262.5870565,14758329.0075776,14745845.9100123,14007681.40497,13392903.1721375,14518598.0205255,16531595.2285436
1.83075,12410873.2639568,12832083.3331057,13931487.063903,10890657.8079133,13864584.2533839,14115457.0667263,14007681.40497,15018162.2435233,13346637.0456736,15208814.7703259
